name,poster_link,start_period,end_period
시적 소장품,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220314150922_e65e000c9cba4fadad67ac48d7e94be5_0b0dbe0d8b2d4d0d90ac2490d5e796d8,20220322,20220322
권진규 탄생 100주년 기념 ― 노실의 천사,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220314125553_67147134aa0741e3bb108bb1fcb5dc85_a33b380bb514443abc87d87fc1723e9d,20220324,20220324
호민과 재환,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=38071&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,20210518,20210801
데이비드 호크니,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2019%2F&FILE_NM=20190227103508_0d969361e45d4b6b9ebfa6d86568dec4_76e7d0320930404e98af0ccda8b552b0,20190322,20190322
벌집도시와 소리숨바꼭질!,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192849_413333a6f705492888d915f5a0be8fea_19ed49ca61454755ae15150902629f54,20170929,20170929
한불수교 130주년 기념 프로젝트 <도시괴담>,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192845_fe4de407b50e497695b1fd42159cee53_e9e14be213b74597aba4671c65776708,20160405,20160405
시대유감 時代遺憾,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1540168253379.jpg,20180424,20181231
두 개의 기둥과 일곱 개의 글자,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2018%2F&FILE_NM=20181213091240_006d3cbfb26c423ea4e45f53869f57d5_c5da61f523c64d2db63ebba622125d63,20181213,20181213
2016  대외협력전시 <SeMA Collection : 집요한 손_Tenacious Hands>,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192849_329800911cdf40a3bea9b6fcb1d94a94_0c1a0cce36ae4c1ea0388fb1058d9994,20161025,20161025
2016  대외협력전시 <SeMA Collection : 식물채집_Botanicals>,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192846_b9da25982ddb40fc8fc1b276e387850e_5f3c30b8770741599d17a7ea09358842,20160720,20160720
자율진화도시,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192849_f47de2485aff430d9e3dbd54352e3bf2_0e29c369124047d083eb4fdca8cd12d3,20170903,20170903
천경자 1주기 추모전 : 바람은 불어도 좋다 어차피 부는 바람이다,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192845_a3d6d9f95c4948ea8670a3d227bf2323_0ff52a410d494f5ca80bb10c99860871,20160614,20160614
하나의 사건,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34780&fileTy=POSTTHUMB&fileNo=2&thumbTy=M,20200812,20201115
SeMA 개관30주년 기념전 '디지털 프롬나드',https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1529893836732.jpg,20180612,20180815
2017 대외협력전시 <SeMA Collection : 청산별곡>,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192849_aec6128863d6407582b4d91170e744d8_55898ab6df9c408ea4ceadda8c4db644,20170809,20170809
SeMA 전시 아카이브 1988-2016: 읽기 쓰기 말하기,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192849_441cda798e3e4ad08311eb80e6acc40a_dd037e5d76f746538cdf3ae50ee30ecd,20161213,20161213
주고받는 모서리_오종의 공간프로젝트,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2018%2F&FILE_NM=20180625193313_57881fb5276d4c89b1a806e0797018e2_79bdba231d0b445bbdc8ed9eb25163b7,20180629,20180629
가나아트 컬렉션 앤솔러지(동절기),https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1485218257906.jpg,20161101,20170228
드림웍스애니메이션 특별전: 스케치에서 스크린으로,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192845_8bae3246662347ccb858076cf6089092_f8232208ab1c4fdcba2b778aa450db18,20160430,20160430
서울시립미술관 《그리드 아일랜드 Grid Island》,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1653531253940.jpg,20220526,20220815
"SeMA-카페+ 2020 주어진, 박현정",https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2020%2F&FILE_NM=20200212111032_17d64024625b4adbb762f37ad58b16ba_1c3b680a1ff745c48ee8e54481aef81b,20200113,20200113
백남준 10주기 추모전 <백남준 ∞ 플럭서스>,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192846_5f3414aadeef46dfa9eb91d3966cbe30_40678205fe184915aed5245a810d0533,20160614,20160614
경로를 재탐색합니다,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2021%2F&FILE_NM=20211222173629_df6e1e3ae5a14c259fe7d2d669c01b10_95a054a5a2da4729a7441b03396b4815,20211214,20211214
일어나 올라가,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34781&fileTy=POSTTHUMB&fileNo=2&thumbTy=M,20200819,20201122
경계 155_BORDER 155,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192849_2ca508c5ccda4b0dbd267acf10022a10_2c48007d3487445fa75bde1ca8e7a6dd,20171205,20171205
《기후미술관: 우리 집의 생애》,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2021%2F&FILE_NM=20210609110544_6f1b3bbb0d27417aaed3545d051081df_86f1e87fa7594a1f826e67390df488d9,20210608,20210608
한불수교 130주년 사진전 <보이지 않는 가족>,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192846_4528f315dc6f4a32af2cd1ee4c56d2b6_11546d232c9b449cb331aa4c5b62520a,20160405,20160405
하이라이트,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192849_a09fc734a2d04f75a5010126e75455de_6e9daaa315e141b0b3a2ea7e97507293,20170530,20170530
2017 SeMA 신소장품 <하늘 땅 사람들>,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2018%2F&FILE_NM=20180731110457_fe933e508ed64a79aa8399ed58b5bade_794c72d07fcd49ff8d56298b042f48c3,20180417,20180417
전시실의 사적인 대화,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220425105535_9f49850557c64844b4419616e99958db_13bc2046db7c4787b30b2584f3c7f796,20220420,20220420
더불어 평화,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192849_73da813b329743cea8d3c34df65fa67a_9a3b672938864ea68261c59aefc36215,20171205,20171205
2018 SeMA 신소장품 《멀티-액세스 4913》,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2019%2F&FILE_NM=20190424171112_b3784dcd1c264233a02bec53890ea180_0570e567991e4556b97c700148c01ca0,20190416,20190416
《일어나 올라가 임동식》,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2020%2F&FILE_NM=20200707160506_3537a6ab55574cfd904572191bb9b7cc_24a0dba5d49b425b85c8ef958fb87611,20200819,20200819
IN_D_EX : 인덱스,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2018%2F&FILE_NM=20180508203503_baed79e7c22e4467a36d023dbd089bf8_781f990f9eb74b70a44ca862860b501c,20180417,20180417
보이스리스 - 일곱 바다를 비추는 별,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2018%2F&FILE_NM=20180626124419_8ea8d2eae5ad4ead81c467f6c8cd5fd2_f67caf41b99f4bca89d635aebd7ed64e,20180626,20180626
홍성도 기증작가초대전 <시차 그리고 시차>,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192849_288b0e3bc5394a84aac039501646d92b_b9928e36d1db4e55a8df054f6f55596c,20170921,20170921
자연스러운 인간,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2021%2F&FILE_NM=20211222200100_313897c6a8a74f4a88be0037d5a4e928_87a41f7670b74b23a09abe702f201e53,20211216,20211216
불협화음의 기술: 다름과 함께 하기,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1508722871521.jpg,20170912,20171112
한불수교 130주년 및 경향신문 창간 70주년 기념 <르누아르의 여인>展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1483662342806.jpg,20161216,20170326
정서영 개인전 오늘 본 것,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220829133512_a0b396b6c55449929893d6c37f49ac79_f55039e50010453abe38f3dae38a5d06,20220901,20220901
SeMA 벙커 개관기획전 <여의도 모더니티>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1508977786299.jpg,20171019,20171126
NANJI ACCESS with PACK: Mbps,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220725160550_0bd0c9739ade4248b54b8366693eebc3_8b2b5014200347fb88b5a0db0b69afbd,20220629,20220629
SeMA 비엔날레 <미디어시티서울> 2016,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220114215431_1d9f5ab66af5477e83459b031eb8f332_b94a27fe2f7047b7811dae013971c337,20160901,20160901
2017 대외협력전시 <SeMA Collection : 가족 이야기>,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192849_65c9ef966e6c4ca79c6a684917cc66c5_789da60d874d4f7983359ec2b0a85832,20170524,20170524
<난지 10년: SeMA 난지미술창작스튜디오 아카이브전>,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2F2017%2Fmgimg%2Fimg31%2Fkor%2F&FILE_NM=pfile2017_1495525504907.jpg,20170530,20170530
강박² Compulsion to Repeat,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2020%2F&FILE_NM=20200130095508_05c62b0fd3344b019918d21a7248e569_428d58fd12fb43569d8c629d3d86a5ed,20191127,20191127
2016 SeMA Blue <서울 바벨>,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192845_54fb60b873764b539916714dd28fac02_7213ed54215b4f73a8dbb38b6918705c,20160119,20160119
2018 대외협력전시 <SeMA Collection: 올림픽 기념전 화합과 전진>,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192850_044ac362da294f549900db24f7126ffb_f13ea62d563141c69536d1f74c50ddb5,20180201,20180201
《장-미셸 오토니엘-정원과 정원》,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1652147449133.jpg,20220616,20220807
《이불-시작》,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2021%2F&FILE_NM=20210215212019_324d0da929584655bbe4ea2eeb0198bb_3ad1c362e3854e9b88d03971b888fe99,20210302,20210302
반쪽이의 상상력 박물관展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1513045196664.jpg,20180104,20180204
민언옥 개인전 - 낙서의 정원,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1643950115835.jpg,20220215,20220219
균형점 - 조은정展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467767072993.jpg,20160702,20160715
미망한 세계,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1538974564205.jpg,20180928,20181107
안규철 - 당신만을 위한 말,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1489369589255.jpg,20170221,20170331
유명한 무명 (Wellknown Unknown),https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467766638281.jpg,20160628,20160731
공空 의 매혹 - 이호진展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1485219301151.jpg,20170111,20170124
공의 매혹,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1485134773689.jpg,20170111,20170124
[2016 시민큐레이터 기획전시] 《Red Shoes ― 탐하다 혹은 지키다》,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220107133625_8748db10709746f783dd7e166462c3d5_27f7e96cf97c4bbba780fc9617823ae9,20160920,20160920
존재의 이유 One’s Reason for Being - 문인환展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1486443688584.jpg,20170205,20170327
"소박, 素朴, Naive - 김형곤展",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1467677812052.jpg,20160129,20160710
"종로네트워크 기획전시  <三人居> (제1전시실:페이퍼하우스, 제2전시실:갤러리에무)",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1607565543661.jpg,20201215,20201223
"이이남, 빛의 조우 (Lee Lee Nam, Encounter of Light)",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1576741425156.jpg,20191121,20200419
어서오십시오 인천직할시입니다,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1625450254735.jpg,20210701,20210731
찰나의 인천,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1620262984960.jpg,20210413,20210620
"다시, 기록하다 -첫 번째, 월미도의 기억",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1638231288566.jpg,20211127,20211204
"수중유물, 고려바다의 흔적",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1626668348122.jpg,20210727,20211017
52년 인천생 곰표,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1626668291595.jpg,20210720,20211003
"화교들의 항일운동 -1943년 인천, 일동회",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1645661700162.jpg,20220301,20220515
골목 -남겨진 기억,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1653875380051.jpg,20220531,20220814
"파주음풍, 간판의 비밀",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1619741589214.jpg,20210427,20210704
[대구] LIKE DINO 공룡대전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1483922146806.jpg,20161216,20170212
대구아트페어,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1475040383285.jpg,20161102,20161106
여전히 돈 많은 백수가 되고싶다展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1531455246284.jpg,20180614,20181028
토비아스 레베르거 - 가끔이나마 내 마음대로 할 수 있는 곳은 나 자신뿐이다 展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1564722474962.jpg,20190616,20191231
완벽한 기술,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1566259897421.jpg,20190815,20191124
그레이박스 이후: 수집에서 전시까지,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1654221230461.png,20220415,20220717
시간 밖의 기록자들,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1574834009456.gif,20190911,20200202
공간,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1655167227586.png,20220620,20220626
[BTS X JAMES JEAN] SEVEN PHASES,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=37823&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,20210514,20211114
[BTS X Futura] HUMBLE SOULS,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1637546633783.jpg,20211130,20220529
"그레뱅 뮤지엄 7, 8, 9월",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1533089230001.gif,20180701,20180930
"그레뱅 뮤지엄 1,2,3월",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1483578182563.gif,20170101,20170331
전시 배달부,https://www.mmca.go.kr/upload/exhibition/2022/08/2022082203471386716514.png,20220824,20230129
"탄생 100주년 기념 - 박래현, 삼중통역자",https://www.mmca.go.kr/upload/exhibition/2021/02/20210208112621002168.jpg,20210126,20210509
보존과학자 C의 하루,https://www.mmca.go.kr/upload/exhibition/2020/09/2020092402472058216419.jpg,20200526,20201129
"미술원, 우리와 우리 사이",https://www.mmca.go.kr/upload/exhibition/2021/07/2021072711191951411501.png,20210713,20211121
2019 로비 프로젝트: 홍범,https://www.mmca.go.kr/upload/exhibition/2020/01/2020010709354490019216.jpg,20191217,20200301
MMCA 청주프로젝트 2022 «도시공명»,https://www.mmca.go.kr/upload/exhibition/2022/08/2022080801030644114133.png,20220824,20221127
현대회화의 모험:나는 나대로 혼자서 간다,https://www.mmca.go.kr/upload/exhibition/2019/09/2019092405400142411889.jpg,20190927,20200329
나만의 보물을 찾아서 : Secret Storage,https://www.mmca.go.kr/upload/exhibition/2019/07/2019073110383313514543.jpg,20190625,20191231
MMCA 청주프로젝트 2021 «천대광: 집우집주»,https://www.mmca.go.kr/upload/exhibition/2022/01/2022012705461629411673.png,20210917,20220724
개방 수장고 개편,https://www.mmca.go.kr/upload/exhibition/2021/07/2021072711383216619535.png,20201203,20261231
별 헤는 날: 나와 당신의 이야기,https://www.mmca.go.kr/upload/exhibition/2019/05/2019052109365505215998.jpg,20181227,20190825
야외프로젝트 《최정화: 민들레》,https://www.mmca.go.kr/upload/exhibition/2019/08/2019080104000148113628.jpg,20190716,20201004
야외프로젝트 «코디 최: 베네치안 랩소디-허세의 힘»,https://www.mmca.go.kr/upload/exhibition/2019/10/2019102209050385711239.jpg,20190926,20200906
2020-2021 특별수장고 «국립현대미술관 드로잉 소장품» ,https://www.mmca.go.kr/upload/exhibition/2021/07/202107271138453641663.png,20201201,20220821
"MMCA 국제미술 소장품 기획전 «미술로, 세계로»",https://www.mmca.go.kr/upload/exhibition/2022/02/202202080738564591172.png,20220120,20220612
미술은행·정부미술은행 소장품 기획전시 ‹풍경을 그려내는 법›,https://www.mmca.go.kr/upload/exhibition/2022/07/2022072502374583419372.png,20201222,20221231
MMCA 청주프로젝트 2020 «권민호: 회색 숨»,https://www.mmca.go.kr/upload/exhibition/2021/07/2021072711380980819625.png,20201029,20230730
청주시한국공예관 소장품전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1466729810237.jpg,20160503,20160630
멜로디 오브 러브,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1652235567958.jpg,20220510,20220529
"오감으로 읽는 이야기, 세상에서 가장 귀한",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1641342333956.jpg,20220105,20220220
구혜선 개인전 <서태지의 Lyrics 아래로 구혜선의 Newage>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1618361814702.jpg,20210504,20210620
"비오케이아트센터 기획공모전, Winter Wonderland",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1606697406790.jpg,20201211,20201230
"Warmly, 따스하게",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1657069720116.jpg,20220628,20220717
"한상천의 별, 비오케이아트센터 순회전",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1585873222000.jpg,20200402,20200517
한부열 개인전 <안아줘요>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1588813057329.jpg,20200519,20200628
<피어나다>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1640824612665.jpg,20211214,20220102
"그, 묵묵히 걸어온 길",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1634603836411.jpg,20211019,20211031
홍경미 개인전 <공간>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1593997876689.jpg,20200707,20200719
김도영 개인전 <빛처럼 밝고 솔처럼 푸르게 展>,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1591837350302.jpg,20200630,20200705
"호정 서민자 개인전 <脈:민화, 봄의 향기로 날다>",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1581554916945.jpg,20200205,20200331
"조혜진 개인전, 사물의 재생",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1637802321066.gif,20211123,20211128
Sogno di Scultore,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1604884958301.jpg,20201117,20201129
"이용제·이지, <특별한 존재>",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1614213941024.jpg,20210309,20210328
"조이킴 개인전, 궁(宮)",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1616632177283.jpg,20210330,20210418
聯;잇다,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1647389838757.jpg,20220303,20220327
세종 비오케이 민화K 제1회 공모전 전시회,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1635817185008.jpg,20211102,20211114
"담원 김창배 개인전, <여백 그리고 쉼>",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1629246747252.jpg,20210824,20210926
